"lat","lon","value"
34.048717948718,-118.412820512821,200.271180556075
34.0692307692308,-118.412820512821,301.602943241939
34.0897435897436,-118.412820512821,359.395481227981
34.1102564102564,-118.412820512821,420.014599573612
34.1307692307692,-118.412820512821,448.763139638247
34.1512820512821,-118.412820512821,385.397814156746
34.1717948717949,-118.412820512821,568.582236817734
34.1923076923077,-118.412820512821,484.063237051404
34.2128205128205,-118.412820512821,563.659419991427
34.2333333333333,-118.412820512821,577.136052427453
34.2538461538462,-118.412820512821,630.106571090028
34.274358974359,-118.412820512821,681.053441034974
34.2948717948718,-118.412820512821,709.927978341086
34.3153846153846,-118.412820512821,731.550605655702
34.3358974358974,-118.412820512821,763.302615138983
34.3564102564103,-118.412820512821,754.873566751927
34.3769230769231,-118.412820512821,771.363801992791
34.3974358974359,-118.412820512821,727.283851491548
34.4179487179487,-118.412820512821,801.57482292775
34.4384615384615,-118.412820512821,802.333082841038
34.4589743589744,-118.412820512821,967.643120347985
34.4794871794872,-118.412820512821,766.752461467396
34.5,-118.412820512821,842.18290190679
33.7,-118.369230769231,444.552263242909
33.7205128205128,-118.369230769231,410.691245223808
33.7410256410256,-118.369230769231,454.148983870795
33.7615384615385,-118.369230769231,361.051727059767
33.7820512820513,-118.369230769231,373.672869827629
33.8025641025641,-118.369230769231,315.86653467448
33.8230769230769,-118.369230769231,271.538713609232
33.8435897435897,-118.369230769231,168.197791805938
33.8641025641026,-118.369230769231,178.531721192223
33.8846153846154,-118.369230769231,223.065616992645
33.9051282051282,-118.369230769231,221.592472251426
33.925641025641,-118.369230769231,153.237799492125
33.9461538461538,-118.369230769231,168.748409242124
33.9666666666667,-118.369230769231,222.45757004417
33.9871794871795,-118.369230769231,242.926898226846
34.0076923076923,-118.369230769231,127.916658117766
34.0282051282051,-118.369230769231,195.924158981191
34.048717948718,-118.369230769231,287.814084078615
34.0692307692308,-118.369230769231,236.673717160937
34.0897435897436,-118.369230769231,295.768727734498
34.1102564102564,-118.369230769231,337.285603002515
34.1307692307692,-118.369230769231,344.372864222054
34.1512820512821,-118.369230769231,416.53623122667
34.1717948717949,-118.369230769231,488.963024746598
34.1923076923077,-118.369230769231,521.830999981562
34.2128205128205,-118.369230769231,649.498967985086
34.2333333333333,-118.369230769231,619.159858545638
34.2538461538462,-118.369230769231,667.975665142959
34.274358974359,-118.369230769231,767.067083338057
34.2948717948718,-118.369230769231,717.461556211508
34.3153846153846,-118.369230769231,801.268890669941
34.3358974358974,-118.369230769231,753.42954732267
34.3564102564103,-118.369230769231,911.66608671489
34.3769230769231,-118.369230769231,856.637080105286
34.3974358974359,-118.369230769231,858.934907715506
34.4179487179487,-118.369230769231,827.845874323538
34.4384615384615,-118.369230769231,892.760393476901
34.4589743589744,-118.369230769231,853.089072075068
34.4794871794872,-118.369230769231,863.588117717195
34.5,-118.369230769231,949.651293153235
33.7,-118.325641025641,485.979616649157
33.7205128205128,-118.325641025641,403.232069227255
33.7410256410256,-118.325641025641,425.73181384337
33.7615384615385,-118.325641025641,359.492049382756
33.7820512820513,-118.325641025641,367.225230225436
33.8025641025641,-118.325641025641,370.307894883639
33.8230769230769,-118.325641025641,211.790772292389
33.8435897435897,-118.325641025641,249.641383879998
33.8641025641026,-118.325641025641,200.381797046654
33.8846153846154,-118.325641025641,214.886160671874
33.9051282051282,-118.325641025641,138.293778100899
33.925641025641,-118.325641025641,177.876686832195
33.9461538461538,-118.325641025641,42.4123351507709
33.9666666666667,-118.325641025641,215.726477304457
33.9871794871795,-118.325641025641,184.470765987231
34.0076923076923,-118.325641025641,152.259183717191
34.0282051282051,-118.325641025641,114.452057288361
34.048717948718,-118.325641025641,254.383696158737
34.0692307692308,-118.325641025641,289.371611329734
34.0897435897436,-118.325641025641,314.683121263278
34.1102564102564,-118.325641025641,378.097252820339
34.1307692307692,-118.325641025641,401.296376688863
34.1512820512821,-118.325641025641,511.932574824691
34.1717948717949,-118.325641025641,572.682545906043
34.1923076923077,-118.325641025641,608.322811208512
34.2128205128205,-118.325641025641,618.122536964309
34.2333333333333,-118.325641025641,779.456503099326
34.2538461538462,-118.325641025641,827.12441442297
34.274358974359,-118.325641025641,806.9857242433
34.2948717948718,-118.325641025641,811.977300448237
34.3153846153846,-118.325641025641,937.784442672247
34.3358974358974,-118.325641025641,938.730630902111
34.3564102564103,-118.325641025641,989.663642621795
34.3769230769231,-118.325641025641,926.228713380752
34.3974358974359,-118.325641025641,950.197201398588
34.4179487179487,-118.325641025641,1053.6779626789
34.4384615384615,-118.325641025641,1015.63564106614
34.4589743589744,-118.325641025641,1016.55944348747
34.4794871794872,-118.325641025641,1066.45746633019
34.5,-118.325641025641,968.2004745738
33.7,-118.282051282051,380.790533668539
33.7205128205128,-118.282051282051,458.100328712189
33.7410256410256,-118.282051282051,459.301606813056
33.7615384615385,-118.282051282051,462.477962767191
33.7820512820513,-118.282051282051,249.680679515511
33.8025641025641,-118.282051282051,221.188437264921
33.8230769230769,-118.282051282051,205.854999638725
33.8435897435897,-118.282051282051,154.159603068821
33.8641025641026,-118.282051282051,144.728194456471
33.8846153846154,-118.282051282051,143.476149739662
33.9051282051282,-118.282051282051,75.0935752977451
33.925641025641,-118.282051282051,227.113883499228
33.9461538461538,-118.282051282051,129.356420948156
33.9666666666667,-118.282051282051,127.769037358938
33.9871794871795,-118.282051282051,174.554811731513
34.0076923076923,-118.282051282051,179.459582742699
34.0282051282051,-118.282051282051,208.73945189515
34.048717948718,-118.282051282051,336.481564374171
34.0692307692308,-118.282051282051,307.905066106922
34.0897435897436,-118.282051282051,318.455026031624
34.1102564102564,-118.282051282051,472.207373468837
34.1307692307692,-118.282051282051,510.431094438491
34.1512820512821,-118.282051282051,579.970457174365
34.1717948717949,-118.282051282051,631.717778434937
34.1923076923077,-118.282051282051,784.60041913891
34.2128205128205,-118.282051282051,829.545941925098
34.2333333333333,-118.282051282051,934.233008354521
34.2538461538462,-118.282051282051,960.404347843815
34.274358974359,-118.282051282051,994.947053480902
34.2948717948718,-118.282051282051,1137.14896640341
34.3153846153846,-118.282051282051,1098.13915350335
34.3358974358974,-118.282051282051,1186.23927544581
34.3564102564103,-118.282051282051,1095.98390290644
34.3769230769231,-118.282051282051,1140.52627631478
34.3974358974359,-118.282051282051,1149.43474667801
34.4179487179487,-118.282051282051,1134.73181797275
34.4384615384615,-118.282051282051,1206.59021191797
34.4589743589744,-118.282051282051,1117.6867321292
34.4794871794872,-118.282051282051,1106.83560127805
34.5,-118.282051282051,1020.73629704898
33.7,-118.238461538462,442.575319718731
33.7205128205128,-118.238461538462,489.627515215132
33.7410256410256,-118.238461538462,462.251710370945
33.7615384615385,-118.238461538462,421.043732649075
33.7820512820513,-118.238461538462,249.400931708782
33.8025641025641,-118.238461538462,382.338623232822
33.8230769230769,-118.238461538462,294.7931106811
33.8435897435897,-118.238461538462,210.633714528882
33.8641025641026,-118.238461538462,220.343825961832
33.8846153846154,-118.238461538462,116.236734687665
33.9051282051282,-118.238461538462,97.3301965146744
33.925641025641,-118.238461538462,150.766068706403
33.9461538461538,-118.238461538462,94.4188000555095
33.9666666666667,-118.238461538462,180.538928411852
33.9871794871795,-118.238461538462,263.833858846193
34.0076923076923,-118.238461538462,186.623385251771
34.0282051282051,-118.238461538462,252.109250391401
34.048717948718,-118.238461538462,352.92167154202
34.0692307692308,-118.238461538462,371.22481073594
34.0897435897436,-118.238461538462,483.103411628513
34.1102564102564,-118.238461538462,633.049312781739
34.1307692307692,-118.238461538462,730.01523116384
34.1512820512821,-118.238461538462,795.580926585243
34.1717948717949,-118.238461538462,778.953965072767
34.1923076923077,-118.238461538462,961.764143989136
34.2128205128205,-118.238461538462,1105.9593588859
34.2333333333333,-118.238461538462,1174.64904491034
34.2538461538462,-118.238461538462,1196.67637128971
34.274358974359,-118.238461538462,1132.71088461609
34.2948717948718,-118.238461538462,1320.242838753
34.3153846153846,-118.238461538462,1382.58391902171
34.3358974358974,-118.238461538462,1379.8268698175
34.3564102564103,-118.238461538462,1396.20950519165
34.3769230769231,-118.238461538462,1408.5687667749
34.3974358974359,-118.238461538462,1354.75562424665
34.4179487179487,-118.238461538462,1418.03091258218
34.4384615384615,-118.238461538462,1346.00236627951
34.4589743589744,-118.238461538462,1224.07806017485
34.4794871794872,-118.238461538462,1314.60663911899
34.5,-118.238461538462,1262.4066268258
33.7,-118.194871794872,530.797519692251
33.7205128205128,-118.194871794872,368.873677125167
33.7410256410256,-118.194871794872,385.124100152353
33.7615384615385,-118.194871794872,406.92439899376
33.7820512820513,-118.194871794872,339.818910440419
33.8025641025641,-118.194871794872,319.531238798872
33.8230769230769,-118.194871794872,392.833545795233
33.8435897435897,-118.194871794872,201.193312187972
33.8641025641026,-118.194871794872,114.620128935678
33.8846153846154,-118.194871794872,219.437735150163
33.9051282051282,-118.194871794872,165.51676231626
33.925641025641,-118.194871794872,226.289806407621
33.9461538461538,-118.194871794872,178.529838374598
33.9666666666667,-118.194871794872,356.88357430509
33.9871794871795,-118.194871794872,279.807121708068
34.0076923076923,-118.194871794872,314.671715717303
34.0282051282051,-118.194871794872,395.450164594192
34.048717948718,-118.194871794872,524.187055894592
34.0692307692308,-118.194871794872,574.209537142555
34.0897435897436,-118.194871794872,585.774849323275
34.1102564102564,-118.194871794872,771.958975741847
34.1307692307692,-118.194871794872,920.352291220427
34.1512820512821,-118.194871794872,996.733634989815
34.1717948717949,-118.194871794872,1143.34104354966
34.1923076923077,-118.194871794872,1207.40426393077
34.2128205128205,-118.194871794872,1313.33750086686
34.2333333333333,-118.194871794872,1432.43373583233
34.2538461538462,-118.194871794872,1538.1659371045
34.274358974359,-118.194871794872,1492.50811572232
34.2948717948718,-118.194871794872,1604.09481685608
34.3153846153846,-118.194871794872,1636.9270166502
34.3358974358974,-118.194871794872,1620.76711811299
34.3564102564103,-118.194871794872,1609.15908649663
34.3769230769231,-118.194871794872,1616.40520014035
34.3974358974359,-118.194871794872,1650.7265040752
34.4179487179487,-118.194871794872,1562.27348241186
34.4384615384615,-118.194871794872,1495.96846402509
34.4589743589744,-118.194871794872,1488.24075715426
34.4794871794872,-118.194871794872,1358.16730268858
34.5,-118.194871794872,1409.56091167694
33.7,-118.151282051282,487.125168275526
33.7205128205128,-118.151282051282,486.372984603044
33.7410256410256,-118.151282051282,444.524522894726
33.7615384615385,-118.151282051282,407.34921180498
33.7820512820513,-118.151282051282,464.536462352425
33.8025641025641,-118.151282051282,301.96544514084
33.8230769230769,-118.151282051282,373.402173424822
33.8435897435897,-118.151282051282,295.720884113647
33.8641025641026,-118.151282051282,236.972897655246
33.8846153846154,-118.151282051282,267.955274558674
33.9051282051282,-118.151282051282,310.929449188258
33.925641025641,-118.151282051282,265.428194764078
33.9461538461538,-118.151282051282,273.34580623674
33.9666666666667,-118.151282051282,357.942915494237
33.9871794871795,-118.151282051282,451.855176147598
34.0076923076923,-118.151282051282,464.899976933081
34.0282051282051,-118.151282051282,479.194392184202
34.048717948718,-118.151282051282,576.293572107335
34.0692307692308,-118.151282051282,708.135922342088
34.0897435897436,-118.151282051282,835.162995892236
34.1102564102564,-118.151282051282,983.107978730149
34.1307692307692,-118.151282051282,1145.26252678604
34.1512820512821,-118.151282051282,1219.28898755591
34.1717948717949,-118.151282051282,1312.90811313428
34.1923076923077,-118.151282051282,1521.31190337237
34.2128205128205,-118.151282051282,1618.38705828889
34.2333333333333,-118.151282051282,1764.20015547814
34.2538461538462,-118.151282051282,1709.13570136088
34.274358974359,-118.151282051282,1867.4426078513
34.2948717948718,-118.151282051282,1981.783646078
34.3153846153846,-118.151282051282,1981.64618483195
34.3358974358974,-118.151282051282,1915.24006193273
34.3564102564103,-118.151282051282,1985.61120250023
34.3769230769231,-118.151282051282,1879.46908207878
34.3974358974359,-118.151282051282,1858.31988685566
34.4179487179487,-118.151282051282,1884.49211968243
34.4384615384615,-118.151282051282,1743.62352426354
34.4589743589744,-118.151282051282,1724.32662939691
34.4794871794872,-118.151282051282,1587.74461462744
34.5,-118.151282051282,1440.29891371603
33.7,-118.107692307692,499.522261561414
33.7205128205128,-118.107692307692,457.330025940364
33.7410256410256,-118.107692307692,457.182190573782
33.7615384615385,-118.107692307692,434.9129115736
33.7820512820513,-118.107692307692,416.087889209581
33.8025641025641,-118.107692307692,386.477272375319
33.8230769230769,-118.107692307692,472.294479637379
33.8435897435897,-118.107692307692,293.014901061306
33.8641025641026,-118.107692307692,333.301008631028
33.8846153846154,-118.107692307692,371.872545767848
33.9051282051282,-118.107692307692,446.400194784855
33.925641025641,-118.107692307692,391.594903046554
33.9461538461538,-118.107692307692,484.22991042099
33.9666666666667,-118.107692307692,389.090517353191
33.9871794871795,-118.107692307692,607.31270730536
34.0076923076923,-118.107692307692,579.034849507475
34.0282051282051,-118.107692307692,692.956396426817
34.048717948718,-118.107692307692,758.358576854205
34.0692307692308,-118.107692307692,939.995784047907
34.0897435897436,-118.107692307692,1152.43494047042
34.1102564102564,-118.107692307692,1321.91942991873
34.1307692307692,-118.107692307692,1289.25260722212
34.1512820512821,-118.107692307692,1510.75459670702
34.1717948717949,-118.107692307692,1696.48542192251
34.1923076923077,-118.107692307692,1751.1565049886
34.2128205128205,-118.107692307692,1873.29623609419
34.2333333333333,-118.107692307692,1977.98478343892
34.2538461538462,-118.107692307692,2114.70108795125
34.274358974359,-118.107692307692,2226.26088829026
34.2948717948718,-118.107692307692,2240.51877382625
34.3153846153846,-118.107692307692,2249.0760132207
34.3358974358974,-118.107692307692,2221.97282113826
34.3564102564103,-118.107692307692,2243.81042739772
34.3769230769231,-118.107692307692,2152.62719979469
34.3974358974359,-118.107692307692,2108.98517640159
34.4179487179487,-118.107692307692,2105.04365957993
34.4384615384615,-118.107692307692,1987.18169764125
34.4589743589744,-118.107692307692,1882.9476313363
34.4794871794872,-118.107692307692,1758.25883434403
34.5,-118.107692307692,1715.28500578374
33.7,-118.064102564103,645.019543152747
33.7205128205128,-118.064102564103,509.467434428624
33.7410256410256,-118.064102564103,530.54730863221
33.7615384615385,-118.064102564103,506.081846428616
33.7820512820513,-118.064102564103,452.569757430053
33.8025641025641,-118.064102564103,412.561583164483
33.8230769230769,-118.064102564103,447.835733319415
33.8435897435897,-118.064102564103,472.062101615684
33.8641025641026,-118.064102564103,511.84415754536
33.8846153846154,-118.064102564103,350.210717856998
33.9051282051282,-118.064102564103,428.717364860595
33.925641025641,-118.064102564103,478.415263812217
33.9461538461538,-118.064102564103,454.259553731468
33.9666666666667,-118.064102564103,557.654877516399
33.9871794871795,-118.064102564103,629.110084219611
34.0076923076923,-118.064102564103,719.930187743099
34.0282051282051,-118.064102564103,749.705166452956
34.048717948718,-118.064102564103,987.03657388505
34.0692307692308,-118.064102564103,1074.59901024288
34.0897435897436,-118.064102564103,1322.48494862691
34.1102564102564,-118.064102564103,1434.15434304737
34.1307692307692,-118.064102564103,1473.83941723166
34.1512820512821,-118.064102564103,1704.03619494845
34.1717948717949,-118.064102564103,1818.34073006309
34.1923076923077,-118.064102564103,2033.41231227444
34.2128205128205,-118.064102564103,2120.49457321288
34.2333333333333,-118.064102564103,2202.80810350741
34.2538461538462,-118.064102564103,2345.96220068711
34.274358974359,-118.064102564103,2402.88035375453
34.2948717948718,-118.064102564103,2434.12814470532
34.3153846153846,-118.064102564103,2565.35798499885
34.3358974358974,-118.064102564103,2434.74918722621
34.3564102564103,-118.064102564103,2410.28724352276
34.3769230769231,-118.064102564103,2306.66954712083
34.3974358974359,-118.064102564103,2312.14456117929
34.4179487179487,-118.064102564103,2272.08349376973
34.4384615384615,-118.064102564103,2024.11094795667
34.4589743589744,-118.064102564103,2005.74503242526
34.4794871794872,-118.064102564103,1843.92732706986
34.5,-118.064102564103,1857.62926654368
33.7,-118.020512820513,684.780801220581
33.7205128205128,-118.020512820513,613.292427209615
33.7410256410256,-118.020512820513,648.182443277171
33.7615384615385,-118.020512820513,514.753021529172
33.7820512820513,-118.020512820513,589.25372566872
33.8025641025641,-118.020512820513,499.370254958281
33.8230769230769,-118.020512820513,536.110541297696
33.8435897435897,-118.020512820513,502.448784231835
33.8641025641026,-118.020512820513,508.230127795692
33.8846153846154,-118.020512820513,563.106360864809
33.9051282051282,-118.020512820513,494.675076552795
33.925641025641,-118.020512820513,583.250427910689
33.9461538461538,-118.020512820513,653.424697371463
33.9666666666667,-118.020512820513,687.959670422554
33.9871794871795,-118.020512820513,791.488643322589
34.0076923076923,-118.020512820513,863.535759993774
34.0282051282051,-118.020512820513,1068.42584368073
34.048717948718,-118.020512820513,1145.14824675027
34.0692307692308,-118.020512820513,1392.00606683681
34.0897435897436,-118.020512820513,1348.35017346138
34.1102564102564,-118.020512820513,1580.45933311543
34.1307692307692,-118.020512820513,1800.07564792356
34.1512820512821,-118.020512820513,1865.53509026617
34.1717948717949,-118.020512820513,1947.28974815432
34.1923076923077,-118.020512820513,2093.36547563275
34.2128205128205,-118.020512820513,2271.14178131673
34.2333333333333,-118.020512820513,2450.59924050575
34.2538461538462,-118.020512820513,2514.4064453002
34.274358974359,-118.020512820513,2438.4339784574
34.2948717948718,-118.020512820513,2553.58240934075
34.3153846153846,-118.020512820513,2605.18930989977
34.3358974358974,-118.020512820513,2523.58402049144
34.3564102564103,-118.020512820513,2596.86932532384
34.3769230769231,-118.020512820513,2381.43916873248
34.3974358974359,-118.020512820513,2433.43472955279
34.4179487179487,-118.020512820513,2311.1783182928
34.4384615384615,-118.020512820513,2197.07502128854
34.4589743589744,-118.020512820513,2088.69545087519
34.4794871794872,-118.020512820513,1994.1395401661
34.5,-118.020512820513,1871.75434264725
33.7,-117.976923076923,643.381981076973
33.7205128205128,-117.976923076923,542.859549422636
33.7410256410256,-117.976923076923,552.255461705979
33.7615384615385,-117.976923076923,537.231442252944
33.7820512820513,-117.976923076923,637.559649887054
33.8025641025641,-117.976923076923,579.305178014477
33.8230769230769,-117.976923076923,601.407677319135
33.8435897435897,-117.976923076923,512.107418621338
33.8641025641026,-117.976923076923,572.464825787608
33.8846153846154,-117.976923076923,645.040836941927
33.9051282051282,-117.976923076923,635.583356080478
33.925641025641,-117.976923076923,677.588726686962
33.9461538461538,-117.976923076923,731.063030013899
33.9666666666667,-117.976923076923,859.980696699026
33.9871794871795,-117.976923076923,847.550103252473
34.0076923076923,-117.976923076923,1005.26710723097
34.0282051282051,-117.976923076923,1123.56395518364
34.048717948718,-117.976923076923,1139.46367017632
34.0692307692308,-117.976923076923,1336.89120432671
34.0897435897436,-117.976923076923,1471.59898406462
34.1102564102564,-117.976923076923,1671.5831478421
34.1307692307692,-117.976923076923,1817.10146915606
34.1512820512821,-117.976923076923,1921.92589123242
34.1717948717949,-117.976923076923,2074.85340529573
34.1923076923077,-117.976923076923,2169.1079569543
34.2128205128205,-117.976923076923,2319.14672391153
34.2333333333333,-117.976923076923,2384.51073820157
34.2538461538462,-117.976923076923,2474.12791616984
34.274358974359,-117.976923076923,2524.81769539045
34.2948717948718,-117.976923076923,2666.05892667687
34.3153846153846,-117.976923076923,2692.46462622652
34.3358974358974,-117.976923076923,2602.66938510092
34.3564102564103,-117.976923076923,2528.62845300807
34.3769230769231,-117.976923076923,2519.52591745072
34.3974358974359,-117.976923076923,2554.64267116405
34.4179487179487,-117.976923076923,2446.31638555938
34.4384615384615,-117.976923076923,2146.74791794095
34.4589743589744,-117.976923076923,2094.06905512863
34.4794871794872,-117.976923076923,2062.3447349423
34.5,-117.976923076923,1855.83429523075
33.7,-117.933333333333,769.00185788507
33.7205128205128,-117.933333333333,661.088950325884
33.7410256410256,-117.933333333333,697.420581799504
33.7615384615385,-117.933333333333,669.189013529368
33.7820512820513,-117.933333333333,812.404096911084
33.8025641025641,-117.933333333333,693.010941299627
33.8230769230769,-117.933333333333,586.784751769374
33.8435897435897,-117.933333333333,622.260577775761
33.8641025641026,-117.933333333333,682.751012449207
33.8846153846154,-117.933333333333,588.6902741308
33.9051282051282,-117.933333333333,622.016251442767
33.925641025641,-117.933333333333,694.85923740369
33.9461538461538,-117.933333333333,783.576172140836
33.9666666666667,-117.933333333333,925.127278369214
33.9871794871795,-117.933333333333,924.446499014811
34.0076923076923,-117.933333333333,1034.20225412875
34.0282051282051,-117.933333333333,1123.44887513897
34.048717948718,-117.933333333333,1203.8597916427
34.0692307692308,-117.933333333333,1430.11248475099
34.0897435897436,-117.933333333333,1438.48701579341
34.1102564102564,-117.933333333333,1619.03814412191
34.1307692307692,-117.933333333333,1752.93668191318
34.1512820512821,-117.933333333333,1935.98291405909
34.1717948717949,-117.933333333333,2124.13759358077
34.1923076923077,-117.933333333333,2195.26820979532
34.2128205128205,-117.933333333333,2352.02218702783
34.2333333333333,-117.933333333333,2418.30197613456
34.2538461538462,-117.933333333333,2426.93814244609
34.274358974359,-117.933333333333,2518.54175353113
34.2948717948718,-117.933333333333,2616.12557935262
34.3153846153846,-117.933333333333,2477.83687991394
34.3358974358974,-117.933333333333,2556.52183852531
34.3564102564103,-117.933333333333,2493.62214753852
34.3769230769231,-117.933333333333,2485.15328869329
34.3974358974359,-117.933333333333,2399.74747738545
34.4179487179487,-117.933333333333,2282.55013129309
34.4384615384615,-117.933333333333,2235.16873759636
34.4589743589744,-117.933333333333,1968.72936419003
34.4794871794872,-117.933333333333,1970.1257708495
34.5,-117.933333333333,1723.79123755704
33.7,-117.889743589744,748.088978064089
33.7205128205128,-117.889743589744,715.268420660743
33.7410256410256,-117.889743589744,752.007802689871
33.7615384615385,-117.889743589744,701.756177934687
33.7820512820513,-117.889743589744,615.510750757612
33.8025641025641,-117.889743589744,592.403049271594
33.8230769230769,-117.889743589744,722.277147492882
33.8435897435897,-117.889743589744,698.544938400669
33.8641025641026,-117.889743589744,686.242275822544
33.8846153846154,-117.889743589744,718.504018697112
33.9051282051282,-117.889743589744,727.532464694312
33.925641025641,-117.889743589744,789.113195383368
33.9461538461538,-117.889743589744,796.062185530647
33.9666666666667,-117.889743589744,799.650436448092
33.9871794871795,-117.889743589744,955.016220080816
34.0076923076923,-117.889743589744,1096.63429512607
34.0282051282051,-117.889743589744,1227.5364700087
34.048717948718,-117.889743589744,1233.29986141848
34.0692307692308,-117.889743589744,1337.59803453117
34.0897435897436,-117.889743589744,1505.4395327032
34.1102564102564,-117.889743589744,1580.54738635895
34.1307692307692,-117.889743589744,1678.88350097142
34.1512820512821,-117.889743589744,1735.59167377935
34.1717948717949,-117.889743589744,1876.80183454719
34.1923076923077,-117.889743589744,2070.06213738925
34.2128205128205,-117.889743589744,2075.34499697106
34.2333333333333,-117.889743589744,2284.98283100111
34.2538461538462,-117.889743589744,2232.36441432238
34.274358974359,-117.889743589744,2337.83661910028
34.2948717948718,-117.889743589744,2374.43259843607
34.3153846153846,-117.889743589744,2379.42640564257
34.3358974358974,-117.889743589744,2371.76246871701
34.3564102564103,-117.889743589744,2357.66388858461
34.3769230769231,-117.889743589744,2266.11559389681
34.3974358974359,-117.889743589744,2188.07676448807
34.4179487179487,-117.889743589744,2122.75778044073
34.4384615384615,-117.889743589744,1996.56223257396
34.4589743589744,-117.889743589744,1991.1479023585
34.4794871794872,-117.889743589744,1697.58348037158
34.5,-117.889743589744,1748.14126298714
33.7,-117.846153846154,730.263790041225
33.7205128205128,-117.846153846154,758.544903120518
33.7410256410256,-117.846153846154,782.264436437827
33.7615384615385,-117.846153846154,771.258105050117
33.7820512820513,-117.846153846154,694.718834034066
33.8025641025641,-117.846153846154,806.494719176897
33.8230769230769,-117.846153846154,650.672836703301
33.8435897435897,-117.846153846154,782.314720052171
33.8641025641026,-117.846153846154,725.454695481289
33.8846153846154,-117.846153846154,672.587436818405
33.9051282051282,-117.846153846154,698.987522003909
